image_name,mpi_nprocess,omp_nthread,nimages,load_time,sobel_time,store_time,work_mode
images/original/Campusplan-Hausnr.gif,7,2,1,0.397439,4.223279,0.720897,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,7,2,1,0.383035,4.365483,1.913967,striping
images/original/fire.gif,7,2,33,0.001213,0.033297,0.003602,legacy
images/original/frame_002.gif,7,2,1,0.004471,0.039938,0.005409,striping
images/original/giphy-3.gif,7,2,5,0.116178,1.048940,0.964645,striping
images/original/Mandelbrot-large.gif,7,2,20,0.204765,1.072015,2.376660,legacy
images/original/porsche.gif,7,2,1,0.001660,0.033766,0.003172,striping
images/original/Produits_sous_linux.gif,7,2,1,0.020090,0.072812,0.010216,striping
images/original/TimelyHugeGnu.gif,7,2,19,0.078123,0.416205,0.419749,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,7,2,10,0.045575,0.119757,0.439388,legacy
images/original/051009.vince.gif,8,2,1,0.020098,0.125355,0.223141,striping
images/original/1.gif,8,2,10,0.047017,0.122351,0.135511,legacy
images/original/200_s.gif,8,2,1,0.001104,0.032986,0.002081,striping
images/original/9815573.gif,8,2,10,0.016283,0.084593,0.071800,legacy
images/original/australian-flag-large.gif,8,2,1,0.012669,0.074249,0.020488,striping
images/original/Campusplan-Hausnr.gif,8,2,1,0.404280,4.262351,0.717462,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,8,2,1,0.393540,4.337561,1.775886,striping
images/original/fire.gif,8,2,33,0.002742,0.040137,0.004097,legacy
images/original/frame_002.gif,8,2,1,0.004975,0.042870,0.004990,striping
images/original/giphy-3.gif,8,2,5,0.108398,1.082701,0.968540,striping
images/original/Mandelbrot-large.gif,8,2,20,0.247616,1.128982,2.382155,legacy
images/original/porsche.gif,8,2,1,0.002175,0.034001,0.002945,striping
images/original/Produits_sous_linux.gif,8,2,1,0.019627,0.073648,0.010412,striping
images/original/TimelyHugeGnu.gif,8,2,19,0.079625,0.205077,0.415874,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,8,2,10,0.051860,0.123054,0.438208,legacy
images/original/051009.vince.gif,1,3,1,0.022514,0.115290,0.222248,single
images/original/1.gif,1,3,10,0.019069,0.162858,0.135449,single
images/original/200_s.gif,1,3,1,0.001542,0.003647,0.003613,single
images/original/9815573.gif,1,3,10,0.012975,0.075438,0.072526,single
images/original/australian-flag-large.gif,1,3,1,0.004675,0.056980,0.020623,single
images/original/Campusplan-Hausnr.gif,1,3,1,0.370612,5.803849,0.715466,single
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1,3,1,0.371554,5.851379,1.778378,single
images/original/fire.gif,1,3,33,0.002098,0.007742,0.006485,single
images/original/frame_002.gif,1,3,1,0.001900,0.007125,0.004514,single
images/original/giphy-3.gif,1,3,5,0.101797,0.660103,0.963739,single
