image_name,mpi_nprocess,omp_nthread,nimages,load_time,sobel_time,store_time,work_mode
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1,2,1,0.372529,5.742668,1.853073,single
images/original/fire.gif,1,2,33,0.002698,0.002395,0.006196,single
images/original/frame_002.gif,1,2,1,0.002302,0.006548,0.004439,single
images/original/giphy-3.gif,1,2,5,0.102783,0.629032,0.971351,single
images/original/Mandelbrot-large.gif,1,2,20,0.196786,1.343219,2.379823,single
images/original/porsche.gif,1,2,1,0.000797,0.002088,0.002125,single
images/original/Produits_sous_linux.gif,1,2,1,0.007457,0.049046,0.015558,single
images/original/TimelyHugeGnu.gif,1,2,19,0.049833,0.168745,0.448919,single
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,1,2,10,0.039549,0.160172,0.436881,single
images/original/051009.vince.gif,2,2,1,0.035339,0.195842,0.221391,legacy
images/original/1.gif,2,2,10,0.043541,0.271471,0.137910,legacy
images/original/200_s.gif,2,2,1,0.001583,0.023221,0.003010,legacy
images/original/9815573.gif,2,2,10,0.013939,0.146816,0.072685,legacy
images/original/australian-flag-large.gif,2,2,1,0.005415,0.108998,0.020686,legacy
images/original/Campusplan-Hausnr.gif,2,2,1,0.384007,9.378547,0.718613,legacy
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,2,2,1,0.400049,9.346632,1.970805,legacy
images/original/fire.gif,2,2,33,0.002490,0.036731,0.004209,legacy
images/original/frame_002.gif,2,2,1,0.005608,0.042223,0.005533,legacy
images/original/giphy-3.gif,2,2,5,0.106712,1.117417,0.968287,legacy
images/original/Mandelbrot-large.gif,2,2,20,0.196238,2.383256,2.373344,legacy
images/original/porsche.gif,2,2,1,0.002127,0.027310,0.003523,legacy
images/original/Produits_sous_linux.gif,2,2,1,0.018493,0.104976,0.010754,legacy
images/original/TimelyHugeGnu.gif,2,2,19,0.071382,0.356623,0.418930,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,2,2,10,0.026371,0.258275,0.437162,legacy
images/original/051009.vince.gif,3,2,1,0.043957,0.123547,0.224035,striping
images/original/1.gif,3,2,10,0.043989,0.161780,0.137936,legacy
images/original/200_s.gif,3,2,1,0.001950,0.022856,0.002725,striping
images/original/9815573.gif,3,2,10,0.015163,0.100274,0.071762,legacy
images/original/australian-flag-large.gif,3,2,1,0.012664,0.072408,0.020515,striping
images/original/Campusplan-Hausnr.gif,3,2,1,0.397066,5.646641,0.717794,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,3,2,1,0.378448,5.799155,1.813032,striping
images/original/fire.gif,3,2,33,0.002377,0.028724,0.004733,legacy
images/original/frame_002.gif,3,2,1,0.006228,0.029750,0.005439,striping
images/original/giphy-3.gif,3,2,5,0.127506,0.834964,0.966448,legacy
images/original/Mandelbrot-large.gif,3,2,20,0.225134,1.402751,2.375570,legacy
