image_name,mpi_nprocess,omp_nthread,nimages,load_time,sobel_time,store_time,work_mode
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,5,3,1,0.371147,2.859302,3.760585,striping
images/original/fire.gif,5,3,33,0.001296,0.026649,0.013070,legacy
images/original/frame_002.gif,5,3,1,0.002382,0.021111,0.023072,striping
images/original/giphy-3.gif,5,3,5,0.103401,0.171979,1.518958,legacy
images/original/Mandelbrot-large.gif,5,3,20,0.194867,0.303938,4.177584,legacy
images/original/porsche.gif,5,3,1,0.000928,0.028528,0.013435,striping
images/original/Produits_sous_linux.gif,5,3,1,0.006172,0.045990,0.055149,striping
images/original/TimelyHugeGnu.gif,5,3,19,0.048616,0.083445,0.768703,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,5,3,10,0.018884,0.050283,0.683990,legacy
images/original/051009.vince.gif,6,3,1,0.015013,0.130132,0.271613,striping
images/original/1.gif,6,3,10,0.019881,0.063324,0.258334,legacy
images/original/200_s.gif,6,3,1,0.000516,0.059477,0.013930,striping
images/original/9815573.gif,6,3,10,0.013042,0.071274,0.121822,legacy
images/original/australian-flag-large.gif,6,3,1,0.004850,0.081175,0.058034,striping
images/original/Campusplan-Hausnr.gif,6,3,1,0.370647,2.773718,3.372534,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,6,3,1,0.371090,2.755678,4.586661,striping
images/original/fire.gif,6,3,33,0.001083,0.069672,0.015652,legacy
images/original/frame_002.gif,6,3,1,0.002079,0.068165,0.025673,striping
images/original/giphy-3.gif,6,3,5,0.100757,0.170842,1.588445,legacy
images/original/Mandelbrot-large.gif,6,3,20,0.196291,0.309373,3.977422,legacy
images/original/porsche.gif,6,3,1,0.000684,0.070870,0.014168,striping
images/original/Produits_sous_linux.gif,6,3,1,0.006109,0.077140,0.052910,striping
images/original/TimelyHugeGnu.gif,6,3,19,0.048906,0.093342,0.751520,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,6,3,10,0.018605,0.068836,0.650987,legacy
images/original/051009.vince.gif,7,3,1,0.015271,0.107317,0.272975,striping
images/original/1.gif,7,3,10,0.019036,0.072852,0.256119,legacy
images/original/200_s.gif,7,3,1,0.000885,0.071991,0.016871,striping
images/original/9815573.gif,7,3,10,0.013144,0.070748,0.131227,legacy
images/original/australian-flag-large.gif,7,3,1,0.005001,0.103624,0.063088,striping
images/original/Campusplan-Hausnr.gif,7,3,1,0.370614,2.727166,3.758777,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,7,3,1,0.370564,2.731934,4.384304,striping
images/original/fire.gif,7,3,33,0.001308,0.071545,0.017445,legacy
images/original/frame_002.gif,7,3,1,0.002268,0.068799,0.029678,striping
images/original/giphy-3.gif,7,3,5,0.102787,0.404386,1.571635,striping
images/original/Mandelbrot-large.gif,7,3,20,0.194839,0.288451,4.336813,legacy
images/original/porsche.gif,7,3,1,0.001247,0.070679,0.020509,striping
images/original/Produits_sous_linux.gif,7,3,1,0.006417,0.079510,0.059683,striping
images/original/TimelyHugeGnu.gif,7,3,19,0.049333,0.091271,0.791319,legacy
